頻道,日期,影片ID,標題,影片長度,觀看人數,網址
ctitv,20190318,5NC-fZfS_xk,工程帽印「市長韓國瑜」　韓大讚周到：可以帶走嗎,76,18350,https://youtu.be/5NC-fZfS_xk
ctitv,20190318,3EGVSUmYqIY,韓國瑜與監委開簡報會　近2小時喊元氣大傷,116,70191,https://youtu.be/3EGVSUmYqIY
ctitv,20190318,Nh3dNZvT1ho,蘇貞昌重批NCC失能　名嘴爆背後「陰謀論」,104,1881,https://youtu.be/Nh3dNZvT1ho
ctitv,20190318,1V8cjTaTZsU,賴清德領表戰初選！　王世堅拱韓：最強人選PK,98,27770,https://youtu.be/1V8cjTaTZsU
ctitv,20190318,nJycg361My4,網友KUSO立委補選　「星爺片」嘲諷府院黨,112,3391,https://youtu.be/nJycg361My4
ctitv,20190318,DM9-dpNsNpg,攏是假！　黑心化妝品工廠日銷超萬支口紅,91,1149,https://youtu.be/DM9-dpNsNpg
ctitv,20190318,dulr3DG7d_s,「油門當剎車踩」　轎車連撞4車2騎士受傷,89,368,https://youtu.be/dulr3DG7d_s
ctitv,20190318,FZxSlmIUghA,韓國瑜下週出訪港澳　韓粉「贈畫」當伴手禮,73,36723,https://youtu.be/FZxSlmIUghA
ctitv,20190318,PKmF0zYgZKg,歪頭微笑拍畢業照　韓國瑜昔日導師：他很特別！,93,38025,https://youtu.be/PKmF0zYgZKg
ctitv,20190318,a0kbUFlmslk,"賴讚韓「政治奇才」　謝龍介：賴自抬身價 貶蔡、邊緣柯",111,61585,https://youtu.be/a0kbUFlmslk
ctitv,20190318,qjqxZg5yHdw,期待2020對決！　賴清德誇韓「百年難得一見政治奇才」,96,25512,https://youtu.be/qjqxZg5yHdw
ctitv,20190318,BQ0RRF6Ds3A,賴清德領表登記選總統！　綠「英德大戰」山雨欲來,82,4145,https://youtu.be/BQ0RRF6Ds3A
ctitv,20190318,aSKuy8UI5wo,搶搭「韓」流發財車　周邊小物選後熱度更夯,93,9421,https://youtu.be/aSKuy8UI5wo
ctitv,20190318,rWKCS71Io9s,知名電動車　停車要加價！車主錯愕：沒事先告知,92,1023,https://youtu.be/rWKCS71Io9s
ctitv,20190318,dLqxXS4sNPA,7旬婦當警面拿安全帽砸鄰　反控警執法過當,108,374,https://youtu.be/dLqxXS4sNPA
ctitv,20190318,xzrci42t_Zs,高雄氣爆翻版？　又見11條管線埋大寮暗溝,107,46449,https://youtu.be/xzrci42t_Zs
ctitv,20190318,iKrFDf6RQqc,博弈娛樂+美饌佳餚　澳門觀光業成功方程式,109,463,https://youtu.be/iKrFDf6RQqc
ctitv,20190318,aMteyywxOGQ,計程車群組幫跑腿　運將淪為「收簿手」,83,2155,https://youtu.be/aMteyywxOGQ
ctitv,20190318,CJIwRAXovZQ,同居女友偷情　男率友痛毆情敵判30個月徒刑,89,824,https://youtu.be/CJIwRAXovZQ
ctitv,20190318,7j1aNAZVtB8,李佳芬送暖到六龜　被問「韓總統」嘆氣傻笑,92,63987,https://youtu.be/7j1aNAZVtB8
ctitv,20190318,421Ej1cJ4jI,萬人韓粉站出來！　陳清茂號召幫韓國瑜領表,92,35997,https://youtu.be/421Ej1cJ4jI
ctitv,20190318,9mXPe5Ii_u4,"玩家嗨翻！極速領域跨界 MyMusic 辦派對",77,317,https://youtu.be/9mXPe5Ii_u4
ctitv,20190318,dP1lQGLpAmU,韓國瑜也曾遭「東廠」抹黑追殺..李佳芬憶往餘悸,119,13099,https://youtu.be/dP1lQGLpAmU
ctitv,20190318,nbKctNzEyjY,316選舉結果　網友kuso嘲諷府院黨,112,43391,https://youtu.be/nbKctNzEyjY
ctitv,20190318,cuhxpNbnJvA,戰2020無視蔡！　賴清德叫陣韓國瑜：來場君子之爭,99,30227,https://youtu.be/cuhxpNbnJvA
ctitv,20190318,AJbnzpC_wgU,嘉義鳳梨價崩下品1斤剩1元　農委會啟動收購,89,17332,https://youtu.be/AJbnzpC_wgU
ctitv,20190318,qPHOnQx2BHE,隔四年大馬開唱！　王力宏熱到差點「脫衣」,107,360,https://youtu.be/qPHOnQx2BHE
ctitv,20190318,L9pVvNLJSYc,韓國瑜帶手帕習慣近一甲子　專家：反映「做事有紀律」！,84,60191,https://youtu.be/L9pVvNLJSYc
ctitv,20190318,fZiWKAKA2CI,北京清大學霸創作「包子歌」　挺韓國瑜拚經濟,101,46193,https://youtu.be/fZiWKAKA2CI
ctitv,20190318,uqP9sEpoI9s,親臨彰化向這「柯」道賀　王金平歸功韓流,77,13777,https://youtu.be/uqP9sEpoI9s
ctitv,20190318,K-M8U_gK0EQ,"鮮！　深圳蒸氣海鮮　PK 基隆奶油螃蟹",160,4062,https://youtu.be/K-M8U_gK0EQ
ctitv,20190318,fPlbDsJHxtE,弱勢都領不到？　新竹尖石鄉愛心物資發放惹議,88,4882,https://youtu.be/fPlbDsJHxtE
ctitv,20190318,viixPNOKGIg,高雄小黃乘車率成長6成　業者趁勢推「打卡優惠」,99,11270,https://youtu.be/viixPNOKGIg
ctitv,20190318,tOINPgfdnQg,韓訪澳門下榻萊斯酒店　就近考察漁人碼頭觀光,113,17258,https://youtu.be/tOINPgfdnQg
ctitv,20190318,64OtsgZ-pVI,防護漏洞？桃機手扶梯攔阻網非每層都有,71,1234,https://youtu.be/64OtsgZ-pVI
ctitv,20190318,K4X68_uywOA,真金不怕火煉？　女花7萬買黃金　過火燒成灰,82,3262,https://youtu.be/K4X68_uywOA
ctitv,20190318,3JGe5bGmVPo,北京清華正妹博士　為韓粉爸慶生製韓國瑜「羊毛氈公仔」,83,17890,https://youtu.be/3JGe5bGmVPo
ctitv,20190318,XqTz9vCfabc,張顯耀成立競選總部　找大咖韓粉站台,89,51718,https://youtu.be/XqTz9vCfabc
ctitv,20190318,iyR-pk5p5l8,違法闖百貨拍照　不留神恐「網美」變「亡美」,77,740,https://youtu.be/iyR-pk5p5l8
ctitv,20190318,ucGH3l9xDf0,命喪輪下！老翁帶孫女吃飯　竟遭重機衝撞,82,545,https://youtu.be/ucGH3l9xDf0
ctitv,20190318,CZ_X_0S-6W4,韓拚經濟運將有感　車行6成司機挺選2020,88,64249,https://youtu.be/CZ_X_0S-6W4
ctitv,20190318,SS69LHaex1Q,人民投票不是讓你「打擊異己」　韓批民進黨「執政錯誤」,101,86260,https://youtu.be/SS69LHaex1Q
ctitv,20190318,Cb6mm9A6ap4,藍轟蘇揆介入獨立機關！　NCC變「髒兮兮」,123,9739,https://youtu.be/Cb6mm9A6ap4
ctitv,20190318,355uDN-rA3I,先擦撞再遭汽車對撞　8旬翁重創昏迷,69,260,https://youtu.be/355uDN-rA3I
ctitv,20190318,x6LedAHZpmI,桃機深夜夫妻爭吵　夫竟公主抱妻丟下樓,98,1747,https://youtu.be/x6LedAHZpmI
ctitv,20190318,Hl2J68e-uKE,驚險！　休旅車卡平交道　險遭火車撞飛,86,814,https://youtu.be/Hl2J68e-uKE
ctitv,20190318,GgejpTnpmbQ,「好奇女舍長怎樣」　警專生半夜闖女宿遭逮,79,2586,https://youtu.be/GgejpTnpmbQ
ctitv,20190318,YELxrJkLIfw,「你大聲啥」　兩醉男熱炒店揮拳　慶生趴變調,97,503,https://youtu.be/YELxrJkLIfw
ctitv,20190318,Zf3CrAXYABc,「穩鵬號」遠洋喋血案菲籍主嫌　今押返高雄,98,569,https://youtu.be/Zf3CrAXYABc
ctitv,20190318,EbZPz0AE1ME,香港地鐵凌晨測試驚撞　車廂扭曲、門變形,99,3614,https://youtu.be/EbZPz0AE1ME
ctitv,20190318,RgpjWGx-O3w,韓國瑜自備工程帽動土　再拚「科技經濟」,88,70936,https://youtu.be/RgpjWGx-O3w
ctitv,20190318,JsdFxkLodIk,砰！女墜橋後遭轎車輾　骨盆碎裂傷重亡,45,522,https://youtu.be/JsdFxkLodIk
ctitv,20190318,1eDhbrBywzM,王又正採訪遭施暴霸凌　中天譴責暴力協助提告,203,61410,https://youtu.be/1eDhbrBywzM
ctitv,20190318,8Pav2n2ItGM,壁癌裂紋水漬痕　中古屋要注意,147,1160,https://youtu.be/8Pav2n2ItGM
ctitv,20190318,Z8CdTVOQsVU,擅闖百貨21樓禁區比YA拍照　遭酸「亡美」業者要告了,61,902,https://youtu.be/Z8CdTVOQsVU
ctitv,20190318,rOtYBooyUr4,玩家嗨翻！　手遊跨界音樂平台辦派對,76,215,https://youtu.be/rOtYBooyUr4
ctitv,20190318,xXeHslAuUbc,顏家有喜！　顏清標帥兒補辦婚宴　席開逾百桌,74,3346,https://youtu.be/xXeHslAuUbc
ctitv,20190318,V4j3Wg1RLCQ,金曲大匯唱　李聖傑「痴心絕對」迷翻全場,108,1152,https://youtu.be/V4j3Wg1RLCQ
ctitv,20190318,vKaqHPUlewQ,「那是我睡的位置」　街友搶地盤7刀刺死對方,81,1170,https://youtu.be/vKaqHPUlewQ
ctitv,20190318,lapBcWq4eKc,【氣象】未來一週天氣變化快速　兩天就變天,225,694,https://youtu.be/lapBcWq4eKc
ctitv,20190318,23SkloG1Eok,礁溪「蜜餞名店」遭討債砸店！　2黑衣嫌犯遭逮捕,91,1937,https://youtu.be/23SkloG1Eok
ctitv,20190318,QOYfPyNSebs,土包子大賽出爐！　韓國瑜喊「包子饅頭」幫叫賣,89,48589,https://youtu.be/QOYfPyNSebs
ctitv,20190318,cv8Ncjpvwkw,保時捷+小牛接連撞　北宜2天撞掉「2千萬」,69,664,https://youtu.be/cv8Ncjpvwkw
ctitv,20190318,pUqBxEJnmvg,王又正採訪遭施暴霸凌　中天譴責暴力協助提告,161,373000,https://youtu.be/pUqBxEJnmvg
ctitv,20190318,rajkbOmaGMw,韓流再發威！　財團大陣仗會韓國瑜簽MOU,91,72853,https://youtu.be/rajkbOmaGMw
ctitv,20190318,qcmqdQhjZDk,「高雄沒錢但有尊嚴」　韓國瑜宴客頂級燒肉,90,200630,https://youtu.be/qcmqdQhjZDk
ctitv,20190318,FDSY6fZcoEA,桃機男女爭吵阻出國　女疑遭公主抱丟下樓,91,5675,https://youtu.be/FDSY6fZcoEA
ctitv,20190317,lV_lniSm_q0,彩券被偷！阿公懊悔猛捶自己　竊賊跪地道歉,89,2351,https://youtu.be/lV_lniSm_q0
ctitv,20190317,H0g7BwGrZOg,農委會知道嗎？　嘉義鳳梨價崩　「上級品」1顆賣嘸20元,89,57404,https://youtu.be/H0g7BwGrZOg
ctitv,20190317,_vn72hTp2Kw,綠花千萬招小編？　藍：比口譯哥、管媽女婿好賺,82,23643,https://youtu.be/_vn72hTp2Kw
ctitv,20190317,Mt1jU4Ib7Ho,高雄螺絲產值千億　韓國瑜為它連跑兩場活動,91,112601,https://youtu.be/Mt1jU4Ib7Ho
ctitv,20190317,0iwR0PCwuHc,「像火山爆發」　濃黑煙竄天　廢棄物空地陷火海,78,2143,https://youtu.be/0iwR0PCwuHc
ctitv,20190317,nqVjyOM8EGs,最美馬拉松「萬金石」　侯友宜領軍快樂馬,61,657,https://youtu.be/nqVjyOM8EGs
ctitv,20190317,tOEyZOo9JBE,憂又淹！韓關心下水道破損　水利局啟動修繕作業,79,36166,https://youtu.be/tOEyZOo9JBE
ctitv,20190317,BHnIvu78vCA,父緊盯電視「韓國瑜」　6歲女畫「韓粉爸爸日常」,83,80766,https://youtu.be/BHnIvu78vCA
ctitv,20190317,ZXdjWnacwVE,韓國瑜四月訪洛城盛情難卻　加場千人演講會,111,70076,https://youtu.be/ZXdjWnacwVE
ctitv,20190317,DWSPl6lP_-E,韓流衝擊深綠板塊　鄭世維惜敗三重謝票,83,18057,https://youtu.be/DWSPl6lP_-E
ctitv,20190317,ltOcyj-Sbrs,才以3%票數險勝！　郭國文當選秒提：特赦阿扁,76,16650,https://youtu.be/ltOcyj-Sbrs
ctitv,20190317,ZWtKWZFV8l4,倒楣！　柯P學長診所被砸　惡煞：搞錯對象,84,1961,https://youtu.be/ZWtKWZFV8l4
ctitv,20190317,SfkEc_nT5SA,韓國瑜將走訪　澳門旅遊塔萬元高空彈跳吸金利器,108,19322,https://youtu.be/SfkEc_nT5SA
ctitv,20190317,lp_FJ4Gxi-U,選票跟著禿子走！　基層拱2020非「韓」不可,109,27229,https://youtu.be/lp_FJ4Gxi-U
ctitv,20190317,zSvOJXbStz4,吳京榮登亞太最帥臉孔　網友：是野榜嗎？,84,867,https://youtu.be/zSvOJXbStz4
ctitv,20190317,vFiR_xdNUXc,好厲害！　28歲年輕媽　8年內連拚5胎,83,1153,https://youtu.be/vFiR_xdNUXc
ctitv,20190317,DdGI-DAoXyY,越野車滾10圈下山坡　駕駛被救出淡定閒聊,71,618,https://youtu.be/DdGI-DAoXyY
ctitv,20190317,a7W2En722dU,醫生下通牒！　13年半首請假　陳文茜肺腫瘤開刀,90,11007,https://youtu.be/a7W2En722dU
ctitv,20190317,1aooVMC22BA,「韓流所向披靡」　沈玉琳：有韓才能拉近票數,100,95746,https://youtu.be/1aooVMC22BA
ctitv,20190317,3BePPAOSvDc,機車考照先上3天駕訓、補助千元　最快4/16試辦,98,2507,https://youtu.be/3BePPAOSvDc
ctitv,20190317,S_s7oGDA2S0,3D標線試辦2年　成效不彰「恐走入歷史」,87,3396,https://youtu.be/S_s7oGDA2S0
ctitv,20190317,fDPSkyqa91c,「搶劫」夜歸女遭搶　嫌犯「膠帶」偽造車號,73,383,https://youtu.be/fDPSkyqa91c
ctitv,20190317,67EI7NKVlrk,非綁架！　女子高速跳車遭拖回　竟是夫妻吵架,90,1239,https://youtu.be/67EI7NKVlrk
ctitv,20190317,3aFfXC4lBdM,三重、台南力抗韓流未變藍天　盧秀燕：雖敗猶榮,97,15386,https://youtu.be/3aFfXC4lBdM
ctitv,20190317,TUoj__-RFvg,炸粿、米糕當早點　清水產米愛米食,152,1384,https://youtu.be/TUoj__-RFvg
ctitv,20190317,kal5Xyu5k4A,顏清標次子大婚！　韓風浪漫婚紗首曝光,88,6934,https://youtu.be/kal5Xyu5k4A
ctitv,20190317,zEOe-2NvVxM,拱韓潮擴大！支持者捐百元　籲徵召韓國瑜選2020,89,120729,https://youtu.be/zEOe-2NvVxM
ctitv,20190317,Ghxu1f8fZzc,孩子學校起衝突　醉父持槍爆打對方一家,98,1059,https://youtu.be/Ghxu1f8fZzc
ctitv,20190317,5y_YoTf7OCQ,獨！　韓國瑜出訪澳門　將與特首崔世安會面,89,43254,https://youtu.be/5y_YoTf7OCQ
ctitv,20190317,fUh6vwaWn30,近林口A7站　2字頭買屋吸首購族目光,100,706,https://youtu.be/fUh6vwaWn30
ctitv,20190317,01cW88h_u84,高雄火鶴花外銷澳門　韓國瑜再簽6千萬訂單,94,25649,https://youtu.be/01cW88h_u84
ctitv,20190317,uvX2pXfO8kc,明星花露水停產大缺貨　網拍喊到1瓶1萬,80,4542,https://youtu.be/uvX2pXfO8kc
ctitv,20190317,6LD9YD14AUs,韓流助攻綠鐵票「生鏽」！　吳朱老太陽反倒無光,107,53797,https://youtu.be/6LD9YD14AUs
ctitv,20190317,te9Nap7jddY,2020給我國瑜　其餘免談！　藍拱韓聲音更大,81,30853,https://youtu.be/te9Nap7jddY
ctitv,20190317,PeqCdTGzkmU,"綠營「全黨救1人」慘贏3% 韓國瑜：人民越來越遠",118,18651,https://youtu.be/PeqCdTGzkmU
ctitv,20190317,ge9yYy7qpOE,力搏色狼　房東奚落「長得漂亮也是麻煩」退租,101,733,https://youtu.be/ge9yYy7qpOE
ctitv,20190317,SdDgJFwbepM,起重機纜繩奪命　騎士穿過遭「割喉」倒地奪命,74,5429,https://youtu.be/SdDgJFwbepM
ctitv,20190317,IrpciZOb88s,驚！　惡狼尾隨撲倒　女凌晨返家險遭性侵,78,1167,https://youtu.be/IrpciZOb88s
ctitv,20190317,hraR3CnmeyY,有史以來差距最少！　韓流發威謝龍介小輸3%,92,11591,https://youtu.be/hraR3CnmeyY
ctitv,20190317,MKdgyTg164Y,「你上廁所太大聲」　酒客KTV爆鬥毆,70,135,https://youtu.be/MKdgyTg164Y
ctitv,20190317,5PJnMaN0Lgg,「燒酒賊」躲超商廁所喝免錢　空瓶藏馬桶水箱,72,293,https://youtu.be/5PJnMaN0Lgg
ctitv,20190317,yFX6g9JpBk8,行乞也跟上時代腳步　掃QRcode定額捐錢,92,1577,https://youtu.be/yFX6g9JpBk8
ctitv,20190317,GyR_nPcsGls,墨鏡戴起來！楊丞琳聽男友演唱會　放閃「我在這」,74,890,https://youtu.be/GyR_nPcsGls
ctitv,20190317,XRbTP5xVy20,好暖心！連鎖超市服務偏鄉　小貨車當分店,88,2202,https://youtu.be/XRbTP5xVy20
ctitv,20190317,ZwD2hhozA-g,第28屆時報金犢獎　在京舉行全球啟動儀式,100,725,https://youtu.be/ZwD2hhozA-g
ctitv,20190317,GVE0uB23SGs,近林口A7站　2字頭買屋吸首購族目光,98,491,https://youtu.be/GVE0uB23SGs
ctitv,20190317,cHZxjHI3LzY,韓流撼動鐵綠票倉　藍軍：2020只有韓能贏,86,22961,https://youtu.be/cHZxjHI3LzY
ctitv,20190317,JKdcz8fhIOs,韓流發威綠營鐵票倉　韓直播強調：傾聽民意,132,17853,https://youtu.be/JKdcz8fhIOs
ctitv,20190317,ApvYpYk4aHI,韓國瑜輔選創人氣　謝龍介小輸也算贏！,98,5899,https://youtu.be/ApvYpYk4aHI
ctitv,20190317,7tDQk1G6ABw,拚經濟好消息！　韓：郭董加碼投資、鮮花銷澳門,107,4565,https://youtu.be/7tDQk1G6ABw
ctitv,20190317,8kE8eE7H5dw,民進黨棄保發酵！　陳筱諭麻豆基本盤被攻破,92,32164,https://youtu.be/8kE8eE7H5dw
ctitv,20190317,dDQR5QZ8y4U,租賃「小牛」北宜轉彎自撞　車頭全爛直接報廢,75,364,https://youtu.be/dDQR5QZ8y4U
ctitv,20190317,wgxOigXZl5E,謝龍介、鄭世維小輸　韓國瑜「致最高敬意」,108,9960,https://youtu.be/wgxOigXZl5E
ctitv,20190317,9H9kzbTqnCY,「韓流」太強嚇壞了！　余天驚險守住綠地,75,10223,https://youtu.be/9H9kzbTqnCY
ctitv,20190317,aaxxnhD-wTw,韓國瑜選後直播安撫人心　名嘴：沒韓流輸更慘,101,74202,https://youtu.be/aaxxnhD-wTw
ctitv,20190317,iCGP9ZCFbvI,韓流撼動鐵綠票倉　藍軍：2020只有韓能贏,105,19041,https://youtu.be/iCGP9ZCFbvI
ctitv,20190317,RDPGfvl3TIo,「輸不算輸、贏不算贏」　韓國瑜直播評立委補選,141,31490,https://youtu.be/RDPGfvl3TIo
ctitv,20190317,PZG6AysySA0,台南立委敗選　謝龍介：願繼續為果農找通路,105,42820,https://youtu.be/PZG6AysySA0
ctitv,20190317,05TbSrEdGuA,公寓地下室驚傳火警　54住戶急疏散,75,1811,https://youtu.be/05TbSrEdGuA
ctitv,20190317,Mp3C5f1-j1Y,【氣象】週末天氣穩定宜出遊　北部舒適南部溫暖,185,771,https://youtu.be/Mp3C5f1-j1Y
ctitv,20190317,llXWtm7ZJs0,立委補選結果出爐　綠營慘勝、藍營掉1席,105,28831,https://youtu.be/llXWtm7ZJs0
ctitv,20190317,P9l5je1pJp4,清水古厝大火1死1傷　退休中醫師逃生不及亡,60,338,https://youtu.be/P9l5je1pJp4
ctitv,20190316,sHmaJyuxfuo,保藍軍唯一一席！　柯呈枋：感謝韓市長,92,36473,https://youtu.be/sHmaJyuxfuo
ctitv,20190316,RU-coS1hGY0,差5000票「惜敗」　鄭世維險翻轉綠三重,75,80007,https://youtu.be/RU-coS1hGY0
ctitv,20190316,XQI5e24IyM8,金門立委六搶一　無黨籍陳玉珍勝選,85,34737,https://youtu.be/XQI5e24IyM8
ctitv,20190316,MIU6h5TJbMs,高雄知名烤鴨店慘被撞　排隊人潮仍爆多,81,10671,https://youtu.be/MIU6h5TJbMs
ctitv,20190316,fxG4qVMZuDs,稱剎車失靈水泥車連環撞　4人傷9車受損,99,1084,https://youtu.be/fxG4qVMZuDs
ctitv,20190316,ilfVtX8X0pw,韓拚經濟頻遭打壓　網友Kuso影片暗諷綠營,100,12080,https://youtu.be/ilfVtX8X0pw
ctitv,20190316,sqvPQ0q_cVM,取經香港拚觀光　港媒：韓國瑜擬搭船遊維港,127,7141,https://youtu.be/sqvPQ0q_cVM
ctitv,20190316,aCOXhyfJP8E,「黑函」貼滿巷內　名醫遭控捲「墜樓命案」,95,1921,https://youtu.be/aCOXhyfJP8E
ctitv,20190316,iGwd7Gvru5w,愛情摩天輪造型曝光？網傳3D模擬動畫　民眾驚艷,93,27024,https://youtu.be/iGwd7Gvru5w
ctitv,20190316,7WVkLMZnlJY,「高雄型農」首赴北世貿參展　銷量倍增樂讚韓,95,24906,https://youtu.be/7WVkLMZnlJY
ctitv,20190316,st0VsDiWImo,韓冰想吃！夜市名店人氣爆棚　提早2小時賣光,89,13559,https://youtu.be/st0VsDiWImo
ctitv,20190316,v4Y6ZqwXX7U,再下一城　高雄與溫州簽農產品採購合作協議,89,51619,https://youtu.be/v4Y6ZqwXX7U
ctitv,20190316,Xb6Fu_EsibE,3度合體韓國瑜　謝龍介腿傷胸疼急救醫,91,7421,https://youtu.be/Xb6Fu_EsibE
ctitv,20190316,EsGDlsvUU2A,美！　18年前舊照田麗凍齡　3寶媽隋棠身材好,74,9176,https://youtu.be/EsGDlsvUU2A
ctitv,20190316,ZQB4tINGXyo,陸超市售冒牌星巴克　貼「防偽標籤」真假難辨,107,4728,https://youtu.be/ZQB4tINGXyo
ctitv,20190316,rkTEY8FJB7Y,韓當選總統「造福全國」　吳敦義：不會對不起高雄,101,45595,https://youtu.be/rkTEY8FJB7Y
ctitv,20190316,scUhZZ_DGgI,法師搭韓流！　「接地氣」布袋戲宣揚佛法,90,13199,https://youtu.be/scUhZZ_DGgI
ctitv,20190316,cZoIVwC41nc,走在時尚最前線！　新竹包子店吹文青風,151,13588,https://youtu.be/cZoIVwC41nc
ctitv,20190316,voy8EuwyCmc,行車糾紛變追車砸車　2人棄車躲進健身房,72,1293,https://youtu.be/voy8EuwyCmc
ctitv,20190316,gjnMPL_qpVI,「草莓妹行動車」出動！　李佳芬將關懷偏鄉發繪本,93,45597,https://youtu.be/gjnMPL_qpVI
ctitv,20190316,Wi0x4A1I7yA,暖冬雨水少！　鳳凰谷櫻花花況「少五成」,84,1661,https://youtu.be/Wi0x4A1I7yA
ctitv,20190316,Ar02tl2Lw8g,新市市場熱鬧滾滾！　投完票買菜吃美食,111,63753,https://youtu.be/Ar02tl2Lw8g
ctitv,20190316,68tEUH5-QOQ,逃稅風波後近照曝！　范冰冰黑眼圈、暴瘦現形,66,3098,https://youtu.be/68tEUH5-QOQ
ctitv,20190316,XGtNk8fu4rI,穿越時空？　35年前老照　驚見路人似韓國瑜,86,41925,https://youtu.be/XGtNk8fu4rI
ctitv,20190316,fxRW629xqpU,三重「章魚哥」在這！　過田里成勝敗指標受矚目,72,68943,https://youtu.be/fxRW629xqpU
ctitv,20190316,SlRluiazC9w,誤踩「漏電地燈」險奪命　女童永久性腦傷,80,796,https://youtu.be/SlRluiazC9w
ctitv,20190315,3yN0RLhLK6c,"329檔期將至! A7林口2字頭搶首購族2",83,2077,https://youtu.be/3yN0RLhLK6c
ctitv,20190316,WOGuhqLuMz4,網購5張板凳495元　運費5000元！消費者驚嚇,82,2139,https://youtu.be/WOGuhqLuMz4
ctitv,20190316,fcOElAkXcPc,高雄水果被下架？　星媒報導「被搶購一空」,98,39647,https://youtu.be/fcOElAkXcPc
ctitv,20190316,Rp-f1NX3XqM,韓國瑜待雲林老家　靜觀立委補選結果,78,76303,https://youtu.be/Rp-f1NX3XqM
ctitv,20190316,v9ct41Dw5EU,就要韓總統！　韓粉連署藍黨中央直接徵召,85,79835,https://youtu.be/v9ct41Dw5EU
ctitv,20190316,odBcW6ZalS8,小黃女駕駛半夜遭性騷　哭喊11次「不要」抗惡客,67,6119,https://youtu.be/odBcW6ZalS8
ctitv,20190316,HuwyYDECPFA,誤認未禮讓救護車　醉男擋車痛毆騎士,56,600,https://youtu.be/HuwyYDECPFA
ctitv,20190316,UHm3lAlspEM,謝龍介「腿痛胸痛」投票　賴清德陪郭國文投票,78,19650,https://youtu.be/UHm3lAlspEM
ctitv,20190316,pdGhBLXNwWU,小弟攜毒祭拜「濟公」遭識破　員警查獲K他命,91,2439,https://youtu.be/pdGhBLXNwWU
ctitv,20190316,D2XMlER8ays,決戰三重大咖出動！　鄭世維、余天皆有信心,85,4688,https://youtu.be/D2XMlER8ays
ctitv,20190316,200B4Ziz0FI,代表綠出征2020？！　王世堅：我會被推去斬首,77,23821,https://youtu.be/200B4Ziz0FI
ctitv,20190316,FlFSmvprWD4,挺韓！林伯豐促設自經區　侯西峰要加碼投資,83,37723,https://youtu.be/FlFSmvprWD4
ctitv,20190316,dvoj31I6CVE,缺錢買毒起歹念　毒蟲行搶婦人38萬元,76,393,https://youtu.be/dvoj31I6CVE
ctitv,20190316,tPDeKPjODQQ,山體滑坡！衛生所大樓垮塌　逾20遭活埋,82,1534,https://youtu.be/tPDeKPjODQQ
ctitv,20190316,IKQjswutTW0,紐國清真寺恐攻49死48傷　凶嫌直播電玩式殺人,104,9423,https://youtu.be/IKQjswutTW0
ctitv,20190316,Itv32uHHZNg,金門立委補選六搶一　候選人起透早投票,83,16839,https://youtu.be/Itv32uHHZNg
